GMT +0,FIT 101,LIT 101,MV 101,P1_STATE,P101 Status,P102 Status,AIT 201,AIT 202,AIT 203,FIT 201,LS 201,LS 202,LSL 203,LSLL 203,MV201,P2_STATE,P201 Status,P202 Status,P203 Status,P204 Status,P205 Status,P206 Status,P207 Status,P208 Status,AIT 301,AIT 302,AIT 303,DPIT 301,FIT 301,LIT 301,MV 301,MV 302,MV 303,MV 304,P3_STATE,P301 Status,P302 Status,AIT 401,AIT 402,FIT 401,LIT 401,LS 401,P4_STATE,P401 Status,P402 Status,P403 Status,P404 Status,UV401,AIT 501,AIT 502,AIT 503,AIT 504,FIT 501,FIT 502,FIT 503,FIT 504,MV 501,MV 502,MV 503,MV 504,P5_STATE,P501 Status,P502 Status,PIT 501,PIT 502,PIT 503,FIT 601,LSH 601,LSH 602,LSH 603,LSL 601,LSL 602,LSL 603,P6 STATE,P601 Status,P602 Status,P603 Status,GMT +8,GMT_12hr,GMT_12hr_dt,Attack
2019-07-20 06:49:32+00:00,4.391314,638.0536,2,2,1,1,143.71315,9.356768,268.700348,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.835873,289.8265,144.759583,1.13643634,0.000512443,1007.63428,1,1,1,1,99,1,1,0,8.22866,0.8000512,955.1397,Inactive,4,2,1,1,1,2,7.736991,69.3411942,1016.21381,24.6475258,0.80146116,0.3572435,0.608264267,0.20990935,2,2,1,1,12,2,1,160.135223,2.867395,114.650093,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:32+08:00,2019-07-20 02:49:32 PM,2019-07-20 14:49:32,0
2019-07-20 06:49:33+00:00,4.39323568,639.4667,2,2,1,1,143.71315,9.357088,268.700348,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.84003448,289.8265,144.759583,1.13643634,0.000512443,1007.63428,1,1,1,1,99,1,1,0,8.22866,0.8000512,955.1397,Inactive,4,2,1,1,1,2,7.73442745,69.3411942,1016.21381,24.6475258,0.80146116,0.3467401,0.609800637,0.2115748,2,2,1,1,12,2,1,160.135223,2.867395,114.650093,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:33+08:00,2019-07-20 02:49:33 PM,2019-07-20 14:49:33,0
2019-07-20 06:49:35+00:00,4.3964386,641.3901,2,2,1,1,143.777237,9.361254,268.469635,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.84045,289.160645,144.439453,1.13643634,0.000512443,1008.03485,1,1,1,1,99,1,1,0,8.22866,0.8000512,954.370667,Inactive,4,2,1,1,1,2,7.73442745,69.3411942,1016.21381,24.6475258,0.80146116,0.335596263,0.610440731,0.20990935,2,2,1,1,12,2,1,160.135223,2.867395,114.650093,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:35+08:00,2019-07-20 02:49:35 PM,2019-07-20 14:49:35,0
2019-07-20 06:49:37+00:00,4.39739943,643.9022,2,2,1,1,143.777237,9.361254,268.3671,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.842115,289.160645,144.439453,1.13643634,0.000512443,1008.11493,1,1,1,1,99,1,1,0,8.100487,0.8000512,954.0246,Inactive,4,2,1,1,1,2,7.73442745,69.3411942,1016.21381,25.0320435,0.80146116,0.3444345,0.610440731,0.20990935,2,2,1,1,12,2,1,160.135223,2.867395,114.650093,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:37+08:00,2019-07-20 02:49:37 PM,2019-07-20 14:49:37,0
2019-07-20 06:49:47+00:00,4.382026,654.9715,2,2,1,1,143.841324,9.363817,267.572418,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.842531,289.6216,144.5675,1.13643634,0.000512443,1008.11493,1,1,1,1,99,1,1,0,8.151756,0.801972,950.6793,Inactive,4,2,1,1,1,2,7.730582,69.52064,1016.21381,24.7628822,0.799666762,0.346355855,0.610440731,0.212087229,2,2,1,1,12,2,1,160.087158,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:47+08:00,2019-07-20 02:49:47 PM,2019-07-20 14:49:47,0
2019-07-20 06:49:48+00:00,4.382026,655.4818,2,2,1,1,143.841324,9.363817,267.572418,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.842531,289.6216,144.5675,1.13643634,0.000512443,1008.55554,1,1,1,1,99,1,1,0,8.151756,0.799026847,950.5255,Inactive,4,2,1,1,1,2,7.73602962,69.52064,1016.21381,24.7628822,0.799666762,0.346355855,0.610440731,0.212087229,2,2,1,1,12,2,1,160.087158,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:48+08:00,2019-07-20 02:49:48 PM,2019-07-20 14:49:48,0
2019-07-20 06:49:52+00:00,4.37818241,657.248169,2,2,1,1,143.841324,9.363817,267.162262,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.842531,289.6216,144.5675,1.13643634,0.000512443,1007.83453,1,1,1,1,99,1,1,0,8.049218,0.799026847,950.7178,Inactive,4,2,1,1,1,2,7.73602962,69.52064,1016.21381,24.8397846,0.799666762,0.332137823,0.6076241,0.2111264,2,2,1,1,12,2,1,159.975,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:52+08:00,2019-07-20 02:49:52 PM,2019-07-20 14:49:52,0
2019-07-20 06:49:57+00:00,4.37818241,663.096863,2,2,1,1,143.841324,9.359011,266.803375,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.842531,289.954529,144.5675,1.13643634,0.000512443,1008.31519,1,1,1,1,99,1,1,0,8.049218,0.8028683,950.6793,Inactive,4,2,1,1,1,2,7.73506832,69.52064,1016.21381,24.9935913,0.80158937,0.350198537,0.6103127,0.211510733,2,2,1,1,12,2,1,159.975,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:49:57+08:00,2019-07-20 02:49:57 PM,2019-07-20 14:49:57,0
2019-07-20 06:50:01+00:00,4.387791,666.2763,2,2,1,1,143.841324,9.350359,266.623932,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.842531,289.954529,144.5675,1.13643634,0.000512443,1008.31519,1,1,1,1,99,1,1,0,8.049218,0.800947547,950.102539,Inactive,4,2,1,1,1,2,7.73987436,69.52064,1016.21381,24.8013325,0.80158937,0.333546817,0.6103127,0.212087229,2,2,1,1,12,2,1,159.975,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:01+08:00,2019-07-20 02:50:01 PM,2019-07-20 14:50:01,0
2019-07-20 06:50:05+00:00,4.39739943,668.1212,2,2,1,1,143.841324,9.342348,266.367584,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.842115,290.466736,144.5675,1.13643634,0.000512443,1008.31519,1,1,1,1,99,1,1,0,8.203025,0.800947547,949.4873,Inactive,4,2,1,1,1,2,7.74307871,69.52064,1016.21381,24.8013325,0.802486539,0.3259895,0.612233162,0.212087229,2,2,1,1,12,2,1,159.975,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:05+08:00,2019-07-20 02:50:05 PM,2019-07-20 14:50:05,0
2019-07-20 06:50:15+00:00,4.37786245,677.227844,2,2,1,1,143.841324,9.330812,265.80365,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.834624,290.569183,144.5675,1.13643634,0.000512443,1007.35388,1,1,1,1,99,1,1,0,8.17739,0.79774636,946.603455,Inactive,4,2,1,1,1,2,7.740195,69.6744461,1016.21381,24.6090736,0.80146116,0.336621,0.609928668,0.20990935,2,2,1,1,12,2,1,160.00705,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:15+08:00,2019-07-20 02:50:15 PM,2019-07-20 14:50:15,0
2019-07-20 06:50:16+00:00,4.37786245,678.3269,2,2,1,1,143.841324,9.330812,265.80365,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.834624,290.569183,144.5675,1.13643634,0.000512443,1007.35388,1,1,1,1,99,1,1,0,8.17739,0.79774636,946.6419,Inactive,4,2,1,1,1,2,7.740195,69.6744461,1016.21381,24.7628822,0.80146116,0.346483946,0.609928668,0.209589079,2,2,1,1,12,2,1,160.00705,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:16+08:00,2019-07-20 02:50:16 PM,2019-07-20 14:50:16,0
2019-07-20 06:50:17+00:00,4.37786245,678.8372,2,2,1,1,143.841324,9.330812,265.80365,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.834624,290.569183,144.5675,1.13643634,0.000512443,1007.35388,1,1,1,1,99,1,1,0,8.17739,0.79774636,946.4112,Inactive,4,2,1,1,1,2,7.740195,69.6744461,1016.21381,24.7628822,0.80146116,0.347124368,0.6108248,0.210742071,2,2,1,1,12,2,1,160.00705,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:17+08:00,2019-07-20 02:50:17 PM,2019-07-20 14:50:17,0
2019-07-20 06:50:18+00:00,4.37786245,679.3867,2,2,1,1,143.841324,9.330812,265.80365,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.834624,290.569183,144.5675,1.13643634,0.000512443,1007.35388,1,1,1,1,99,1,1,0,8.17739,0.7987707,946.2574,Inactive,4,2,1,1,1,2,7.740195,69.6744461,1016.21381,24.7628822,0.8022302,0.347124368,0.6108248,0.210742071,2,2,1,1,12,2,1,160.00705,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:18+08:00,2019-07-20 02:50:18 PM,2019-07-20 14:50:18,0
2019-07-20 06:50:32+00:00,4.388111,684.3326,2,2,1,1,143.841324,9.342669,265.0346,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.8417,291.4655,144.983673,1.13643634,0.000512443,1007.91467,1,1,1,1,99,1,1,0,8.100487,0.802484155,943.142761,Inactive,4,2,1,1,1,2,7.736991,69.3411942,1016.21381,24.7628822,0.8017175,0.336236715,0.6080082,0.20990935,2,2,1,1,12,2,1,160.0391,2.867395,114.5059,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:32+08:00,2019-07-20 02:50:32 PM,2019-07-20 14:50:32,0
2019-07-20 06:50:50+00:00,4.38939238,706.4319,2,2,1,1,143.841324,9.32921,264.1374,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,291.4143,144.599518,1.13643634,0.000512443,1008.03485,1,1,1,1,99,1,1,0,8.100487,0.79966706,941.604736,Inactive,4,2,1,1,1,2,7.74275827,69.3411942,1016.21381,24.72443,0.8023584,0.316254646,0.6103127,0.20990935,2,2,1,1,12,2,1,159.975,2.867395,114.5059,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:50:50+08:00,2019-07-20 02:50:50 PM,2019-07-20 14:50:50,0
2019-07-20 06:51:04+00:00,4.393876,715.146,2,2,1,1,143.841324,9.337221,263.188934,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,291.491119,144.599518,1.13643634,0.000512443,1007.47406,1,1,1,1,99,1,1,0,7.921046,0.8026122,940.3358,Inactive,4,2,1,1,1,2,7.740195,69.4181,1016.21381,24.72443,0.8023584,0.316126555,0.6103127,0.211766958,2,2,1,1,12,2,1,159.991028,2.867395,114.5059,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:51:04+08:00,2019-07-20 02:51:04 PM,2019-07-20 14:51:04,0
2019-07-20 06:51:20+00:00,4.3753,728.9237,2,2,1,1,143.873367,9.317034,262.4199,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.832128,291.6448,144.599518,1.13643634,0.000512443,1007.31384,1,1,1,1,99,1,1,0,7.921046,0.7999232,936.567566,Inactive,4,2,1,1,1,2,7.737632,69.0335846,1016.21381,24.8013325,0.80146116,0.307416439,0.6103127,0.211895064,2,2,1,1,12,2,1,159.991028,2.867395,114.569984,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:51:20+08:00,2019-07-20 02:51:20 PM,2019-07-20 14:51:20,0
2019-07-20 06:51:23+00:00,4.38651,730.964844,2,2,1,1,143.873367,9.321199,261.9072,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.829214,291.6448,144.599518,1.13643634,0.000512443,1007.15363,1,1,1,1,99,1,1,0,7.921046,0.8018439,936.029236,Inactive,4,2,1,1,1,2,7.734748,69.0335846,1016.21381,24.8013325,0.80146116,0.316254646,0.6103127,0.211895064,2,2,1,1,12,2,1,159.991028,2.867395,114.569984,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:51:23+08:00,2019-07-20 02:51:23 PM,2019-07-20 14:51:23,0
2019-07-20 06:51:37+00:00,4.38618946,740.307,2,2,1,1,143.873367,9.332735,261.3176,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.829214,291.721619,144.343414,1.13643634,0.000512443,1007.67432,1,1,1,1,99,1,1,0,7.921046,0.802996337,935.2602,Inactive,4,2,1,1,1,2,7.73314571,69.2899246,1016.21381,24.8013325,0.8037683,0.315742284,0.6103127,0.20997341,2,2,1,1,12,2,1,160.247375,2.867395,114.730194,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:51:37+08:00,2019-07-20 02:51:37 PM,2019-07-20 14:51:37,0
2019-07-20 06:51:42+00:00,4.38618946,743.565,2,2,1,1,143.873367,9.332735,261.3176,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.831295,292.054535,144.439453,1.13643634,0.000512443,1007.91467,1,1,1,1,99,1,1,0,7.921046,0.7983866,934.7603,Inactive,4,2,1,1,1,2,7.737632,69.2899246,1016.21381,24.9166889,0.8037683,0.3156142,0.6092885,0.210934237,2,2,1,1,12,2,1,160.247375,2.867395,114.730194,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:51:42+08:00,2019-07-20 02:51:42 PM,2019-07-20 14:51:42,0
2019-07-20 06:51:46+00:00,4.384268,746.3519,2,2,1,1,143.873367,9.330172,260.95874,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.831295,292.797241,144.7916,1.13643634,0.000512443,1007.11359,1,1,1,1,99,1,1,0,7.972315,0.796849966,932.953064,Inactive,4,2,1,1,1,2,7.741156,69.2899246,1016.21381,24.9166889,0.802486539,0.31446138,0.610440731,0.20984529,2,2,1,1,12,2,1,159.991028,2.867395,114.602028,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:51:46+08:00,2019-07-20 02:51:46 PM,2019-07-20 14:51:46,0
2019-07-20 06:51:49+00:00,4.384268,748.000549,2,2,1,1,143.873367,9.324724,260.95874,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.831295,292.387482,144.7916,1.13643634,0.000512443,1007.11359,1,1,1,1,99,1,1,0,7.972315,0.798130453,931.645752,Inactive,4,2,1,1,1,2,7.74500132,69.2899246,1016.21381,24.9166889,0.80146116,0.326629966,0.6089044,0.20984529,2,2,1,1,12,2,1,159.991028,2.867395,114.553963,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:51:49+08:00,2019-07-20 02:51:49 PM,2019-07-20 14:51:49,0
2019-07-20 06:52:03+00:00,4.38490868,759.8156,2,2,1,1,143.873367,9.313509,260.4204,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.824221,292.6948,144.823608,1.13643634,0.000512443,1007.75446,1,1,1,1,99,1,1,0,7.972315,0.8018439,930.4153,Inactive,4,2,1,1,1,2,7.73987436,68.9823151,1016.21381,24.5706234,0.802102,0.336108625,0.610568762,0.20984529,2,2,1,1,12,2,1,159.975,2.867395,114.425789,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:03+08:00,2019-07-20 02:52:03 PM,2019-07-20 14:52:03,0
2019-07-20 06:52:14+00:00,4.38458824,769.2756,2,2,1,1,143.873367,9.324404,259.93335,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.824221,292.899658,144.343414,1.13643634,0.000512443,1007.75446,1,1,1,1,99,1,1,0,7.972315,0.800435364,929.64624,Inactive,4,2,1,1,1,2,7.73602962,69.08485,1016.21381,24.8397846,0.8023584,0.3263738,0.610568762,0.20984529,2,2,1,1,12,2,1,159.975,2.867395,114.521919,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:14+08:00,2019-07-20 02:52:14 PM,2019-07-20 14:52:14,0
2019-07-20 06:52:19+00:00,4.39067364,773.16156,2,2,1,1,143.873367,9.325045,259.7539,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.824221,292.285034,144.343414,1.13643634,0.000512443,1008.31519,1,1,1,1,99,1,1,0,7.972315,0.798130453,928.5311,Inactive,4,2,1,1,1,2,7.73602962,69.2386551,1016.21381,24.8397846,0.8023584,0.330728829,0.610568762,0.211831018,2,2,1,1,12,2,1,159.975,2.867395,114.521919,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:19+08:00,2019-07-20 02:52:19 PM,2019-07-20 14:52:19,0
2019-07-20 06:52:23+00:00,4.38522863,776.6551,2,2,1,1,143.873367,9.320238,259.5232,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.829214,292.285034,144.343414,1.13643634,0.000512443,1008.31519,1,1,1,1,99,1,1,0,7.972315,0.79966706,928.3004,Inactive,4,2,1,1,1,2,7.736991,69.46937,1016.21381,24.8397846,0.8023584,0.318944544,0.609800637,0.211831018,2,2,1,1,12,2,1,159.975,2.867395,114.521919,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:23+08:00,2019-07-20 02:52:23 PM,2019-07-20 14:52:23,0
2019-07-20 06:52:24+00:00,4.38522863,778.0289310000001,2,2,1,1,143.873367,9.31831551,259.5232,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.829214,292.285034,144.343414,1.13643634,0.000512443,1008.31519,1,1,1,1,99,1,1,0,7.972315,0.8015878,928.3004,Inactive,4,2,1,1,1,2,7.736991,69.46937,1016.21381,24.8397846,0.8023584,0.308313072,0.609800637,0.211831018,2,2,1,1,12,2,1,160.00705,2.867395,114.521919,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:24+08:00,2019-07-20 02:52:24 PM,2019-07-20 14:52:24,0
2019-07-20 06:52:25+00:00,4.38490868,778.6962,2,2,1,1,143.873367,9.317354,259.5232,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.829214,292.361877,144.343414,1.13643634,0.000512443,1008.31519,1,1,1,1,99,1,1,0,7.972315,0.8015878,928.7234,Inactive,4,2,1,1,1,2,7.737952,69.46937,1016.21381,24.8397846,0.8023584,0.314973742,0.610440731,0.211831018,2,2,1,1,12,2,1,160.135223,2.867395,114.682137,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:25+08:00,2019-07-20 02:52:25 PM,2019-07-20 14:52:25,0
2019-07-20 06:52:29+00:00,4.39067364,781.3654,2,2,1,1,143.873367,9.309984,259.3694,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.82963,292.899658,144.343414,1.13643634,0.000512443,1008.07489,1,1,1,1,99,1,1,0,7.972315,0.8015878,928.338867,Inactive,4,2,1,1,1,2,7.73987436,69.46937,1016.21381,24.8397846,0.8023584,0.323171526,0.610440731,0.209653124,2,2,1,1,12,2,1,160.279419,2.867395,114.682137,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:29+08:00,2019-07-20 02:52:29 PM,2019-07-20 14:52:29,0
2019-07-20 06:52:32+00:00,4.39259529,783.406555,2,2,1,1,143.873367,9.306781,259.3694,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.82963,292.899658,144.343414,1.13643634,0.000512443,1008.07489,1,1,1,1,99,1,1,0,7.972315,0.8023561,927.800537,Inactive,4,2,1,1,1,2,7.73987436,69.46937,1016.21381,24.8397846,0.8023584,0.310490578,0.610440731,0.20990935,2,2,1,1,12,2,1,160.151245,2.867395,114.682137,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:32+08:00,2019-07-20 02:52:32 PM,2019-07-20 14:52:32,0
2019-07-20 06:52:33+00:00,4.39323568,784.74115,2,2,1,1,143.873367,9.306781,259.1643,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.829214,292.899658,144.343414,1.13643634,0.000512443,1008.07489,1,1,1,1,99,1,1,0,7.972315,0.8023561,927.4929,Inactive,4,2,1,1,1,2,7.73987436,69.46937,1016.21381,24.8397846,0.8023584,0.305367,0.610440731,0.20990935,2,2,1,1,12,2,1,160.151245,2.867395,114.682137,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:33+08:00,2019-07-20 02:52:33 PM,2019-07-20 14:52:33,0
2019-07-20 06:52:34+00:00,4.39323568,785.7617,2,2,1,1,143.873367,9.302615,259.138672,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.829214,292.899658,144.343414,1.13643634,0.000512443,1008.07489,1,1,1,1,99,1,1,0,7.972315,0.8023561,927.6852,Inactive,4,2,1,1,1,2,7.73987436,69.46937,1016.21381,24.8397846,0.8023584,0.316254646,0.610440731,0.20990935,2,2,1,1,12,2,1,160.151245,2.867395,114.682137,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:34+08:00,2019-07-20 02:52:34 PM,2019-07-20 14:52:34,0
2019-07-20 06:52:40+00:00,4.370496,792.3562,2,2,1,1,143.873367,9.298129,258.959229,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819643,292.899658,144.887634,1.13643634,0.000512443,1007.434,1,1,1,1,99,1,1,0,7.66470146,0.79774636,926.22406,Inactive,4,2,1,1,1,2,7.73987436,69.3411942,1016.21381,24.8397846,0.8023584,0.3467401,0.610440731,0.211895064,2,2,1,1,12,2,1,160.151245,2.867395,114.682137,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:40+08:00,2019-07-20 02:52:40 PM,2019-07-20 14:52:40,0
2019-07-20 06:52:42+00:00,4.370496,794.7506,2,2,1,1,143.873367,9.298129,258.959229,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819643,292.899658,145.11171,1.13643634,0.000512443,1007.63428,1,1,1,1,99,1,1,0,7.66470146,0.7992829,925.5704,Inactive,4,2,1,1,1,2,7.73987436,69.3411942,1016.21381,24.8397846,0.8023584,0.346227765,0.610440731,0.20997341,2,2,1,1,12,2,1,159.975,2.867395,114.473854,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:42+08:00,2019-07-20 02:52:42 PM,2019-07-20 14:52:42,0
2019-07-20 06:52:43+00:00,4.370496,796.399231,2,2,1,1,143.873367,9.298129,258.959229,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819643,292.899658,145.11171,1.13643634,0.000512443,1007.63428,1,1,1,1,99,1,1,0,7.66470146,0.8005634,925.262756,Inactive,4,2,1,1,1,2,7.73987436,69.3411942,1016.21381,24.8397846,0.8023584,0.3364929,0.610440731,0.209525019,2,2,1,1,12,2,1,159.975,2.867395,114.473854,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:43+08:00,2019-07-20 02:52:43 PM,2019-07-20 14:52:43,0
2019-07-20 06:52:44+00:00,4.37722158,797.302,2,2,1,1,143.873367,9.298129,258.75415,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819643,292.899658,145.11171,1.13643634,0.000512443,1007.63428,1,1,1,1,99,1,1,0,7.66470146,0.8006915,925.455,Inactive,4,2,1,1,1,2,7.739234,69.3411942,1016.21381,24.8397846,0.8023584,0.331497371,0.610440731,0.209525019,2,2,1,1,12,2,1,159.975,2.867395,114.473854,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:44+08:00,2019-07-20 02:52:44 PM,2019-07-20 14:52:44,0
2019-07-20 06:52:57+00:00,4.13124943,808.8816,1,2,1,1,143.873367,9.305179,258.010773,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819643,291.900879,144.247391,1.13643634,0.000512443,1007.07355,1,1,1,1,99,1,1,0,7.66470146,0.800435364,922.8787,Inactive,4,2,1,1,1,2,7.741156,69.3411942,1016.21381,24.6475258,0.802102,0.2961445,0.610440731,0.211895064,2,2,1,1,12,2,1,159.975,2.867395,114.409767,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:52:57+08:00,2019-07-20 02:52:57 PM,2019-07-20 14:52:57,0
2019-07-20 06:53:00+00:00,2.937578,810.6087,1,2,1,1,143.873367,9.300372,258.010773,0.000256303,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819643,292.515533,144.247391,1.13643634,0.000512443,1007.07355,1,1,1,1,99,1,1,0,7.66470146,0.802484155,922.686462,Inactive,4,2,1,1,1,2,7.741156,69.16175,1016.21381,24.6475258,0.802102,0.30114,0.6091605,0.209781244,2,2,1,1,12,2,1,159.975,2.867395,114.409767,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 14:53:00+08:00,2019-07-20 02:53:00 PM,2019-07-20 14:53:00,0
